# corpus-commit=4bede39696ec864da04073a5fcbb1638968055f2 date=2026-08-24
DIFF-BOTH	./books/using-raku/polar.pl
MATCH	./books/using-raku/power2-1.pl
MATCH	./books/using-raku/power2-2.pl
MATCH	./books/using-raku/power2.pl
MATCH	./books/using-raku/prime-factors.pl
MATCH	./books/using-raku/prime.pl
MATCH	./books/using-raku/prime2.pl
MATCH	./books/using-raku/primelist.pl
MATCH	./books/using-raku/primelist2.pl
MATCH	./books/using-raku/primelist3.pl
MATCH	./books/using-raku/primelist4.pl
MATCH	./books/using-raku/primelist5.pl
MATCH	./books/using-raku/producttable.pl
MATCH	./books/using-raku/producttable2.pl
MATCH	./books/using-raku/producttable3.pl
MATCH	./books/using-raku/producttable4.pl
MATCH	./books/using-raku/producttable5.pl
MATCH	./books/using-raku/producttable6.pl
MATCH	./books/using-raku/radix.pl
MATCH	./books/using-raku/random-neumann.pl
DIFF-OUT	./books/using-raku/removespaces.pl
MATCH	./books/using-raku/removespaces1.pl
MATCH	./books/using-raku/repeatedwords.pl
MATCH	./books/using-raku/reverselist.pl
MATCH	./books/using-raku/reversestring.pl
MATCH	./books/using-raku/roman-test.pl
MATCH	./books/using-raku/roman.pl
MATCH	./books/using-raku/roman2.pl
MATCH	./books/using-raku/rotatelist.pl
DIFF-OUT	./books/using-raku/rotatelist2.pl
MATCH	./books/using-raku/rotatelist3.pl
MATCH	./books/using-raku/rotatelist4.pl
DIFF-OUT	./books/using-raku/run.pl
MATCH	./books/using-raku/sleep-sort.pl
MATCH	./books/using-raku/sort-hash.pl
MATCH	./books/using-raku/spell-number.pl
MATCH	./books/using-raku/spell-number2.pl
MATCH	./books/using-raku/spell-number3.pl
MATCH	./books/using-raku/squares.pl
MATCH	./books/using-raku/squares2.pl
MATCH	./books/using-raku/squares3.pl
DIFF-OUT	./books/using-raku/srand.pl
MATCH	./books/using-raku/std-deviation.pl
MATCH	./books/using-raku/stringlength.pl
DIFF-OUT	./books/using-raku/sumofdigits.pl
MATCH	./books/using-raku/sumofdigits2.pl
MATCH	./books/using-raku/sumofelements.pl
MATCH	./books/using-raku/sumofelements2.pl
MATCH	./books/using-raku/sumofnumbers.pl
MATCH	./books/using-raku/sumofnumbers1.pl
MATCH	./books/using-raku/sumofnumbers2.pl
MATCH	./books/using-raku/swap.pl
MATCH	./books/using-raku/swap2.pl
MATCH	./books/using-raku/swap3.pl
DIFF-BOTH	./books/using-raku/swap4.pl
DIFF-OUT	./books/using-raku/templating.pl
MATCH	./books/using-raku/timeout.pl
MATCH	./books/using-raku/transpose-matrix.pl
MATCH	./books/using-raku/trim.pl
MATCH	./books/using-raku/unicode-digits.pl
MATCH	./books/using-raku/uniq.pl
MATCH	./books/using-raku/uniq2.pl
MATCH	./books/using-raku/unique.pl
MATCH	./books/using-raku/uniquedigits.pl
DIFF-OUT	./books/using-raku/vowels.pl
MATCH	./challenges/advent-of-code/2016/01/01-2.raku
MATCH	./challenges/advent-of-code/2016/01/01.raku
MATCH	./challenges/advent-of-code/2017/01/01-2.raku
MATCH	./challenges/advent-of-code/2017/01/01.raku
MATCH	./challenges/advent-of-code/2019/01/01-2.raku
MATCH	./challenges/advent-of-code/2019/01/01.raku
MATCH	./challenges/advent-of-code/2019/02/02-2.raku
MATCH	./challenges/advent-of-code/2019/02/02.raku
MATCH	./challenges/advent-of-code/2020/01/01.raku
MATCH	./challenges/advent-of-code/2020/02/02-2.raku
MATCH	./challenges/advent-of-code/2020/02/02.raku
MATCH	./challenges/advent-of-code/2020/03/03-2.raku
MATCH	./challenges/advent-of-code/2020/03/03.raku
DIFF-OUT	./challenges/advent-of-code/2020/04/04-2.raku
MATCH	./challenges/advent-of-code/2020/04/04.raku
MATCH	./challenges/advent-of-code/2020/05/05-2.raku
MATCH	./challenges/advent-of-code/2020/05/05.raku
MATCH	./challenges/advent-of-code/2020/06/06-2.raku
MATCH	./challenges/advent-of-code/2020/06/06.raku
MATCH	./challenges/advent-of-code/2020/07/07.raku
MATCH	./challenges/advent-of-code/2020/08/08-2.raku
MATCH	./challenges/advent-of-code/2020/08/08.raku
MATCH	./challenges/advent-of-code/2020/09/09.raku
MATCH	./challenges/advent-of-code/2020/12/12.raku
DIFF-BOTH	./challenges/advent-of-code/2020/18/18-2.raku
DIFF-BOTH	./challenges/advent-of-code/2020/18/18.raku
MATCH	./challenges/advent-of-raku-2020/01/01.raku
MATCH	./challenges/advent-of-raku-2020/02/02-2.raku
MATCH	./challenges/advent-of-raku-2020/02/02.raku
MATCH	./challenges/advent-of-raku-2020/03/03-2.raku
MATCH	./challenges/advent-of-raku-2020/03/03.raku
MATCH	./challenges/advent-of-raku-2020/04/04-2.raku
MATCH	./challenges/advent-of-raku-2020/04/04.raku
MATCH	./challenges/advent-of-raku-2020/05/05-2.raku
MATCH	./challenges/advent-of-raku-2020/05/05.raku
MATCH	./challenges/advent-of-raku-2020/06/06-2.raku
MATCH	./challenges/advent-of-raku-2020/06/06.raku
MATCH	./challenges/advent-of-raku-2020/07/07-2.raku
MATCH	./challenges/advent-of-raku-2020/07/07.raku
MATCH	./challenges/advent-of-raku-2020/08/08-2.raku
MATCH	./challenges/advent-of-raku-2020/08/08.raku
MATCH	./challenges/advent-of-raku-2020/09/09-2.raku
MATCH	./challenges/advent-of-raku-2020/09/09.raku
MATCH	./challenges/advent-of-raku-2020/10/10.raku
MATCH	./challenges/advent-of-raku-2020/12/12.raku
MATCH	./challenges/perl-weekly-challenge/001/ch-1.raku
MATCH	./challenges/perl-weekly-challenge/001/ch-2.raku
MATCH	./challenges/perl-weekly-challenge/002/ch-1.raku
MATCH	./challenges/perl-weekly-challenge/002/ch-2.raku
MATCH	./challenges/perl-weekly-challenge/003/ch-1.raku
MATCH	./challenges/perl-weekly-challenge/003/ch-2.raku
MATCH	./challenges/perl-weekly-challenge/003/prime-factors.raku
